site,id,lon,lat,group
ONAQ,NEON.PLA.D15.ONAQ.06059,-112.45600057519464,40.1739434246649,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06065,-112.45643233620838,40.1742413632181,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06087,-112.45438476935266,40.17578742737441,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06081,-112.45540998263476,40.17570078056679,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06039,-112.45407529310675,40.17499188750131,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06085,-112.45446478077422,40.175713414636625,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06037,-112.45416268274364,40.17522511502503,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06061,-112.45630595985403,40.1738844442389,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06079,-112.45589556512478,40.175739664706825,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06038,-112.4540896343577,40.17510887000787,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06043,-112.45407678471231,40.174595590009375,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06094,-112.45410925863156,40.17449614753431,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06034,-112.4541674828034,40.175441355002256,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06071,-112.4564610871652,40.17500408546811,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06069,-112.4565044826235,40.174814704522774,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06083,-112.4549789196964,40.17577314764013,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06089,-112.4541979845834,40.17577389342269,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06048,-112.45412149118692,40.174090852524984,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06031,-112.45413565843818,40.17559496748102,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06049,-112.45412074119255,40.17406385252237,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06045,-112.45416546501248,40.17440541005746,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06075,-112.4564511051858,40.17573261342984,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06047,-112.45410225867845,40.17424414752103,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06041,-112.45416247397296,40.17472055755229,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06035,-112.45402358559744,40.17530797493535,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06064,-112.45650005358864,40.1741238668367,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06105,-112.454186206642,40.174729262552816,Artemisia
ONAQ,NEON.PLA.D15.ONAQ.06107,-112.45486203488927,40.17575793459266,Artemisia
ONAQ,NEON.PLA.D15.ONAQ.06106,-112.45553607326056,40.17389685153207,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06109,-112.45450225309882,40.175721525337025,Artemisia
ONAQ,NEON.PLA.D15.ONAQ.06108,-112.45486086988912,40.17575796259394,Ceratocephala
ONAQ,NEON.PLA.D15.ONAQ.06114,-112.45412661180046,40.17406377877618,Artemisia
ONAQ,NEON.PLA.D15.ONAQ.06120,-112.45647038255916,40.17568197577309,Artemisia
ONAQ,NEON.PLA.D15.ONAQ.06119,-112.4564248226391,40.173927576814044,Artemisia
ONAQ,NEON.PLA.D15.ONAQ.06115,-112.4540630834063,40.17401776046462,Bromus
ONAQ,NEON.PLA.D15.ONAQ.06112,-112.45409602166646,40.17465386877495,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06111,-112.4541607827341,40.17513952003168,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06110,-112.45413569843826,40.17559676948076,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06113,-112.45408662861232,40.17465398676768,Achnatherum
ONAQ,NEON.PLA.D15.ONAQ.06121,-112.45646811926274,40.17568650031976,Achnatherum
ONAQ,NEON.PLA.D15.ONAQ.06117,-112.45497580937084,40.17390139233304,Mentzelia
ONAQ,NEON.PLA.D15.ONAQ.06118,-112.45551438936944,40.173875577584425,Mentzelia
ONAQ,NEON.PLA.D15.ONAQ.06116,-112.45496631318636,40.1738970410456,Mentzelia
ONAQ,NEON.PLA.D15.ONAQ.06123,-112.45642004899604,40.17421818894436,Bromus
ONAQ,NEON.PLA.D15.ONAQ.06122,-112.45551556836878,40.1738755585881,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06126,-112.45435939432576,40.17398794249105,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06127,-112.45553607326056,40.17389685153207,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06124,-112.45415984438098,40.17441448380632,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06125,-112.45406660576872,40.17401771621874,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06128,-112.45593121765896,40.175748221318386,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06135,-112.45412442848168,40.174788559038106,Achnatherum
ONAQ,NEON.PLA.D15.ONAQ.06134,-112.45411582211668,40.17491296952986,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06140,-112.45417553214388,40.17438727730884,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06138,-112.454076386422,40.17466581950878,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06136,-112.45417718767744,40.1747005658043,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06146,-112.45485268300176,40.17397005556387,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06142,-112.45414304950246,40.17406357228523,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06145,-112.45483178307356,40.173982106198466,Malcolmia
ONAQ,NEON.PLA.D15.ONAQ.06143,-112.45411099822458,40.17405137051435,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06141,-112.4540846218084,40.17424346875578,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06129,-112.45416364623564,40.17548015699765,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06310,-112.45409973908168,40.17524663450573,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06144,-112.4545230289718,40.17394475304465,Malcolmia
ONAQ,NEON.PLA.D15.ONAQ.06132,-112.45413049173692,40.17493892153549,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06133,-112.4541228869334,40.17491378203314,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06139,-112.45408575447802,40.174664801516855,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06417,-112.45508205815914,40.1739780586208,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06131,-112.4541132654961,40.175009435525816,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06130,-112.45409973908168,40.17524663450573,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06147,-112.45508205815914,40.1739780586208,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06137,-112.45416771961447,40.17469798380382,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06156,-112.45648401674026,40.17547138818382,Achnatherum
ONAQ,NEON.PLA.D15.ONAQ.06153,-112.45645242972653,40.17444748116682,Sisymbrium
ONAQ,NEON.PLA.D15.ONAQ.06149,-112.45554612113352,40.173925520736624,Malcolmia
ONAQ,NEON.PLA.D15.ONAQ.06154,-112.45650205954648,40.17518341271979,Sphaeralcea
ONAQ,NEON.PLA.D15.ONAQ.06151,-112.4564755972654,40.174433730705715,Erodium
ONAQ,NEON.PLA.D15.ONAQ.06148,-112.45532839094392,40.17394704814754,Malcolmia
ONAQ,NEON.PLA.D15.ONAQ.06157,-112.4564932875123,40.17565111430291,Achnatherum
ONAQ,NEON.PLA.D15.ONAQ.06155,-112.45651397094576,40.17519225498207,Achnatherum
ONAQ,NEON.PLA.D15.ONAQ.06152,-112.45647802951908,40.174437289159094,Malcolmia
ONAQ,NEON.PLA.D15.ONAQ.06150,-112.45608264313204,40.17392047866859,Elymus
ONAQ,NEON.PLA.D15.ONAQ.06160,-112.45533542646142,40.17394513285701,Descurainia
ONAQ,NEON.PLA.D15.ONAQ.06161,-112.4564490314888,40.17440266071447,Descurainia
ONAQ,NEON.PLA.D15.ONAQ.06159,-112.45510473083148,40.17393895007468,Descurainia
ONAQ,NEON.PLA.D15.ONAQ.06158,-112.4550821158792,40.17398076060668,Descurainia
ABBY,NEON.PLA.D16.ABBY.06069,-122.32734904445662,45.762657200714,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06088,-122.32892585222864,45.76238985316922,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06041,-122.32631240845431,45.7612620858492,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06062,-122.32677115342904,45.76269995194623,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06083,-122.32885495876592,45.76266427549731,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06034,-122.32683427339757,45.76089533197604,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06072,-122.32773428802015,45.76267950080459,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06031,-122.3275433318657,45.760893480379025,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06040,-122.32627698324616,45.76107138838851,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06054,-122.3263037174173,45.76236480168035,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06025,-122.32813407603923,45.76086868155544,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06020,-122.3284676559463,45.7608697213732,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06097,-122.32888961711706,45.76173985104526,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06059,-122.326566306524,45.76266315111664,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06082,-122.32857062191944,45.762713751277914,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06067,-122.3271051663502,45.76266525148225,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06058,-122.3262484826029,45.76253568838102,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06050,-122.32624342417452,45.76218422254527,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06044,-122.32633017557896,45.76174294745122,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06017,-122.32873665415896,45.76090656093156,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06026,-122.3278513838376,45.76090380135896,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06037,-122.32634456161216,45.760881390340174,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06047,-122.3262486242965,45.76194996252842,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06094,-122.32888409727856,45.761986511049216,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06077,-122.32830035182636,45.76270850185874,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06090,-122.32882738282836,45.76220604891268,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06075,-122.32800423373402,45.76271175186152,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06014,-122.32630850850698,45.76149790583592,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06013,-122.32662835815503,45.760866251284384,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06099,-122.328892617083,45.76155885106337,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06015,-122.32634693394188,45.76150720329038,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06091,-122.32882760283238,45.76219688891285,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06052,-122.32623036553343,45.76219315671623,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06011,-122.32658990472012,45.76084786096942,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06029,-122.32763284134408,45.76093912081927,Corylus
ABBY,NEON.PLA.D16.ABBY.06063,-122.3267976794442,45.762628051193445,Corylus
ABBY,NEON.PLA.D16.ABBY.06023,-122.32808351231648,45.76080552077599,Corylus
ABBY,NEON.PLA.D16.ABBY.06016,-122.32637280088647,45.761498284920485,Corylus
ABBY,NEON.PLA.D16.ABBY.06042,-122.32626112477374,45.76125271255889,Corylus
ABBY,NEON.PLA.D16.ABBY.06085,-122.32890639376804,45.76266457762747,Corylus
ABBY,NEON.PLA.D16.ABBY.06089,-122.32887903740472,45.762197191052955,Corylus
ABBY,NEON.PLA.D16.ABBY.06033,-122.32676906563604,45.76095768259693,Corylus
ABBY,NEON.PLA.D16.ABBY.06068,-122.32733599813274,45.7626751509597,Corylus
ABBY,NEON.PLA.D16.ABBY.06095,-122.32888871712218,45.76179415103867,Corylus
ABBY,NEON.PLA.D16.ABBY.06048,-122.32621124861598,45.761895675033664,Corylus
ABBY,NEON.PLA.D16.ABBY.06078,-122.32805571374344,45.76271275193358,Corylus
ABBY,NEON.PLA.D16.ABBY.06012,-122.3265262127724,45.760784210048584,Corylus
ABBY,NEON.PLA.D16.ABBY.06022,-122.32854474389131,45.76086096108904,Corylus
ABBY,NEON.PLA.D16.ABBY.06039,-122.32632886673808,45.76104448167094,Corylus
ABBY,NEON.PLA.D16.ABBY.06086,-122.32893893090306,45.76238076869577,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06055,-122.32626514139284,45.76236457420732,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06024,-122.32807079037424,45.76079648065493,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06019,-122.3286348777032,45.76083424050089,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06036,-122.32634456161216,45.760881390340174,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06070,-122.32736187445204,45.76265725066435,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06084,-122.32888067626686,45.762664426565294,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06045,-122.32626573291218,45.76175163833991,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06043,-122.32623495790624,45.76127977090339,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06028,-122.32786388962272,45.76093084170917,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06096,-122.32888946711807,45.761748901044186,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06081,-122.32860901601788,45.76273250134474,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06057,-122.32624728256044,45.762589748380194,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06061,-122.32659153337808,45.76269925158102,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06049,-122.32624882430008,45.76194095252758,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06064,-122.32678376692654,45.76271800215679,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06093,-122.32889761584713,45.76195910657861,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06021,-122.3284170918445,45.7608065607393,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06030,-122.32754365623823,45.7608664800732,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06100,-122.32890562557516,45.761549876593165,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06076,-122.32799114761372,45.762729502039605,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06073,-122.32769589425426,45.76266075044547,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06038,-122.32626352485164,45.761107592563654,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06035,-122.3263836648526,45.760845780138425,Corylus
ABBY,NEON.PLA.D16.ABBY.06046,-122.32632987558598,45.7617610874491,Corylus
ABBY,NEON.PLA.D16.ABBY.06087,-122.32896442829156,45.76239007974404,Corylus
ABBY,NEON.PLA.D16.ABBY.06065,-122.32714300716827,45.76271940200111,Corylus
ABBY,NEON.PLA.D16.ABBY.06074,-122.32797784536228,45.762765252415626,Corylus
ABBY,NEON.PLA.D16.ABBY.06092,-122.32889695587338,45.76198658657978,Corylus
ABBY,NEON.PLA.D16.ABBY.06053,-122.32626654141342,45.76230150420538,Corylus
ABBY,NEON.PLA.D16.ABBY.06018,-122.32873730175277,45.7608525603067,Corylus
ABBY,NEON.PLA.D16.ABBY.06098,-122.32876463219294,45.76152189569713,Corylus
ABBY,NEON.PLA.D16.ABBY.06027,-122.3279421664036,45.7608230807039,Corylus
ABBY,NEON.PLA.D16.ABBY.06071,-122.32756730250196,45.76264924971809,Corylus
ABBY,NEON.PLA.D16.ABBY.06051,-122.32635795195172,45.76223896494955,Corylus
ABBY,NEON.PLA.D16.ABBY.06080,-122.32855872362374,45.76263250041128,Corylus
ABBY,NEON.PLA.D16.ABBY.06032,-122.32678249688834,45.760912812114206,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06079,-122.32830035182636,45.76270850185874,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06060,-122.326566414812,45.76265415101932,Corylus
ABBY,NEON.PLA.D16.ABBY.06004,-122.32629205873548,45.76231066585544,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06066,-122.32711799634691,45.76266530145997,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06008,-122.32800466596164,45.762675751461835,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06010,-122.3289287927021,45.761703877633586,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06198,-122.3280951539096,45.760904561925585,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06006,-122.32657870337474,45.76269920154411,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06002,-122.32633107555635,45.76168852745724,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06196,-122.32871131795682,45.760879480728256,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06199,-122.32751776810998,45.76087522030672,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06005,-122.32621050649988,45.7625084308892,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06200,-122.3263424750659,45.76099920748723,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06009,-122.32858413970764,45.76266000062832,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06007,-122.32704101636726,45.762665001571975,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06003,-122.32624342417452,45.76218422254527,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06197,-122.3284418879729,45.760878641525416,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06001,-122.32630835850811,45.761506975835204,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06184,-122.32631045848618,45.76137999584382,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06188,-122.32655315165844,45.76269010136877,Corylus
ABBY,NEON.PLA.D16.ABBY.06183,-122.32781150798128,45.762681001086136,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06182,-122.32655358481902,45.76265410097967,Corylus
ABBY,NEON.PLA.D16.ABBY.06181,-122.32625917469814,45.76137062255222,Gaultheria
ABBY,NEON.PLA.D16.ABBY.06056,-122.32620004796485,45.76240023505674,Corylus
ABBY,NEON.PLA.D16.ABBY.06179,-122.32649956648376,45.76085595075171,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06177,-122.32824887181522,45.76270750189692,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06178,-122.32674350210584,45.760939422352834,Pseudotsuga
ABBY,NEON.PLA.D16.ABBY.06159,-122.32880217411662,45.76272725037276,Rubus
ABBY,NEON.PLA.D16.ABBY.06155,-122.32832563821025,45.76274680225289,Sambucus
ABBY,NEON.PLA.D16.ABBY.06162,-122.32886666814272,45.762444473280155,Rubus
ABBY,NEON.PLA.D16.ABBY.06152,-122.32749047719844,45.76263254981111,Frangula
ABBY,NEON.PLA.D16.ABBY.06156,-122.3283256274097,45.76274770226293,Frangula
ABBY,NEON.PLA.D16.ABBY.06157,-122.32830026541886,45.762715701939094,Chamerion
ABBY,NEON.PLA.D16.ABBY.06160,-122.32880224966672,45.762720950301805,Holodiscus
ABBY,NEON.PLA.D16.ABBY.06149,-122.32723283886976,45.762717951766014,Rubus
ABBY,NEON.PLA.D16.ABBY.06148,-122.32713048011212,45.76269415175092,Vaccinium
ABBY,NEON.PLA.D16.ABBY.06154,-122.32756706462236,45.762669049936264,Rubus
ABBY,NEON.PLA.D16.ABBY.06164,-122.32877293649354,45.76222405163979,Frangula
ABBY,NEON.PLA.D16.ABBY.06163,-122.32889675132812,45.76231639190176,Vaccinium
ABBY,NEON.PLA.D16.ABBY.06158,-122.3287633050424,45.76274810081604,Alnus
ABBY,NEON.PLA.D16.ABBY.06153,-122.32752792908828,45.76271910056115,Acer
ABBY,NEON.PLA.D16.ABBY.06121,-122.3284551606798,45.76084178107688,Vaccinium
ABBY,NEON.PLA.D16.ABBY.06161,-122.32890653011285,45.762444707428095,Holodiscus
ABBY,NEON.PLA.D16.ABBY.06135,-122.32634322639174,45.76149811054608,Acer
ABBY,NEON.PLA.D16.ABBY.06128,-122.32680917531565,45.76083837131374,Rubus
ABBY,NEON.PLA.D16.ABBY.06146,-122.3263356807625,45.76263614990097,Rubus
ABBY,NEON.PLA.D16.ABBY.06144,-122.32623690976033,45.76253562013468,Rubus
ABBY,NEON.PLA.D16.ABBY.06169,-122.32830024381695,45.76271750195918,Rubus
ABBY,NEON.PLA.D16.ABBY.06145,-122.32631820555244,45.76258115541678,Sambucus
ABBY,NEON.PLA.D16.ABBY.06142,-122.3262087063814,45.76258952088724,Sambucus
ABBY,NEON.PLA.D16.ABBY.06141,-122.3263230054297,45.76236491541199,Sambucus
ABBY,NEON.PLA.D16.ABBY.06140,-122.3263050032848,45.76236480926256,Holodiscus
ABBY,NEON.PLA.D16.ABBY.06130,-122.32678339533392,45.760838111279696,Rubus
ABBY,NEON.PLA.D16.ABBY.06125,-122.32769824535356,45.76083491995606,Rubus
ABBY,NEON.PLA.D16.ABBY.06138,-122.32624830945856,45.761561047039955,Alnus
ABBY,NEON.PLA.D16.ABBY.06132,-122.32662756777336,45.76093195201598,Acer
ABBY,NEON.PLA.D16.ABBY.06139,-122.32626616133876,45.76157022319598,Rubus
ABBY,NEON.PLA.D16.ABBY.06143,-122.32618676077624,45.76253532438702,Alnus
ABBY,NEON.PLA.D16.ABBY.06129,-122.32683427339757,45.76089533197604,Chamerion
ABBY,NEON.PLA.D16.ABBY.06120,-122.32873736651204,45.76084716024419,Holodiscus
ABBY,NEON.PLA.D16.ABBY.06166,-122.32894195121273,45.7616858531605,Acer
ABBY,NEON.PLA.D16.ABBY.06165,-122.32879017597833,45.762416540053,Alnus
ABBY,NEON.PLA.D16.ABBY.06133,-122.32661501340984,45.76090392166857,Vaccinium
ABBY,NEON.PLA.D16.ABBY.06137,-122.3262737906226,45.761497701115204,Frangula
ABBY,NEON.PLA.D16.ABBY.06131,-122.32670527592678,45.76090213186566,Holodiscus
ABBY,NEON.PLA.D16.ABBY.06127,-122.32746645681668,45.76085400031821,Rubus
ABBY,NEON.PLA.D16.ABBY.06136,-122.32622893596994,45.76148836572169,Vaccinium
ABBY,NEON.PLA.D16.ABBY.06134,-122.32637181336462,45.76093588427711,Acer
ABBY,NEON.PLA.D16.ABBY.06151,-122.32729685911056,45.7627290016872,Rubus
ABBY,NEON.PLA.D16.ABBY.06126,-122.32756884157796,45.76091624049659,Rubus
ABBY,NEON.PLA.D16.ABBY.06147,-122.32711737960987,45.76271660202023,Rubus
ABBY,NEON.PLA.D16.ABBY.06150,-122.32706621106723,45.76270380196267,Alnus
ABBY,NEON.PLA.D16.ABBY.06123,-122.32796668098013,45.760918561856464,Frangula
ABBY,NEON.PLA.D16.ABBY.06122,-122.3279666377576,45.760922161897525,Acer
ABBY,NEON.PLA.D16.ABBY.06124,-122.32796642164487,45.760940162102806,Sambucus
ABBY,NEON.PLA.D16.ABBY.06117,-122.32626155375708,45.76161555044351,Hieracium
ABBY,NEON.PLA.D16.ABBY.06103,-122.32686048634211,45.760859591595995,Anaphalis
ABBY,NEON.PLA.D16.ABBY.06300,-122.32880606568548,45.762022697835754,Thermopsis
ABBY,NEON.PLA.D16.ABBY.06299,-122.32881098912098,45.762031888051766,Anaphalis
ABBY,NEON.PLA.D16.ABBY.06294,-122.32880726393198,45.762508253358526,Veronica
ABBY,NEON.PLA.D16.ABBY.06285,-122.32630346096064,45.76260810201288,Thermopsis
ABBY,NEON.PLA.D16.ABBY.06295,-122.32879098762668,45.762489835156025,Hieracium
ABBY,NEON.PLA.D16.ABBY.06118,-122.32625527451373,45.761606442531345,Leucanthemum
ABBY,NEON.PLA.D16.ABBY.06289,-122.32830067585432,45.76268150155734,Chamerion
ABBY,NEON.PLA.D16.ABBY.06114,-122.3263155377355,45.76146166374864,Lotus
ABBY,NEON.PLA.D16.ABBY.06108,-122.32640955314132,45.76083704016274,Lotus
ABBY,NEON.PLA.D16.ABBY.06297,-122.3288215793553,45.76223349869674,Chamerion
ABBY,NEON.PLA.D16.ABBY.06293,-122.32876399582592,45.76269050016784,Chamerion
ABBY,NEON.PLA.D16.ABBY.06284,-122.3263096878034,45.76180614372128,Lotus
ABBY,NEON.PLA.D16.ABBY.06287,-122.32630671858622,45.762635154759366,Leucanthemum
ABBY,NEON.PLA.D16.ABBY.06106,-122.32767243403428,45.76084743997508,Leucanthemum
ABBY,NEON.PLA.D16.ABBY.06282,-122.32633077556416,45.76170666745529,Chamerion
ABBY,NEON.PLA.D16.ABBY.06112,-122.32640949898814,45.760841540212695,Veronica
ABBY,NEON.PLA.D16.ABBY.06102,-122.326782442765,45.760917312164445,Hieracium
ABBY,NEON.PLA.D16.ABBY.06286,-122.32630494683184,45.76259909959517,Veronica
ABBY,NEON.PLA.D16.ABBY.06116,-122.3262679830084,45.761615588356314,Lotus
ABBY,NEON.PLA.D16.ABBY.06298,-122.32881098912098,45.762031888051766,Leucanthemum
ABBY,NEON.PLA.D16.ABBY.06290,-122.32848090981317,45.762680501189735,Hieracium
ABBY,NEON.PLA.D16.ABBY.06119,-122.32626828302011,45.76159744835824,Thermopsis
ABBY,NEON.PLA.D16.ABBY.06110,-122.32871131795682,45.760879480728256,Lotus
ABBY,NEON.PLA.D16.ABBY.06111,-122.32873736651204,45.76084716024419,Chamerion
ABBY,NEON.PLA.D16.ABBY.06105,-122.32772369994773,45.76085210026885,Veronica
ABBY,NEON.PLA.D16.ABBY.06283,-122.32633191142054,45.76171574503613,Thermopsis
ABBY,NEON.PLA.D16.ABBY.06104,-122.32772372156676,45.7608503002484,Thermopsis
ABBY,NEON.PLA.D16.ABBY.06109,-122.32642228067408,45.760850670372534,Hieracium
ABBY,NEON.PLA.D16.ABBY.06115,-122.32627591230536,45.76152492627769,Anaphalis
ABBY,NEON.PLA.D16.ABBY.06101,-122.328796605325,45.76241657782402,Anaphalis
ABBY,NEON.PLA.D16.ABBY.06281,-122.3284551158259,45.76268450130287,Anaphalis
ABBY,NEON.PLA.D16.ABBY.06280,-122.32678243194032,45.760918212174495,Leucanthemum
ABBY,NEON.PLA.D16.ABBY.06279,-122.32746645681668,45.76085400031821,Rubus
ABBY,NEON.PLA.D16.ABBY.06291,-122.32857116174851,45.76266875077305,Veronica
ABBY,NEON.PLA.D16.ABBY.06296,-122.32878841588466,45.76248982004751,Mycelis
ABBY,NEON.PLA.D16.ABBY.06107,-122.32795405628386,45.76090142163013,Mycelis
ABBY,NEON.PLA.D16.ABBY.06288,-122.32830067585432,45.76268150155734,Mycelis
ABBY,NEON.PLA.D16.ABBY.06113,-122.32627205476076,45.76152490353035,Mycelis
ABBY,NEON.PLA.D16.ABBY.06278,-122.3279417341637,45.760859081114845,Rubus
ABBY,NEON.PLA.D16.ABBY.06292,-122.32853248697955,45.762673400956075,Mycelis
ABBY,NEON.PLA.D16.ABBY.06277,-122.32853148203516,45.760896921537785,Vaccinium
ABBY,NEON.PLA.D16.ABBY.06276,-122.32627696233334,45.76146143628305,Leucanthemum
